chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
0.126#-0.137#0.046#0.981,-0.097#0.026#-0.153#0.983,-0.29#0.02#-0.084#0.953,-0.148#-0.086#0.197#0.965,-0.383#-0.16#0.139#0.899,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.129#-0.128#0.039#0.983,-0.097#0.026#-0.153#0.983,-0.29#0.02#-0.084#0.953,-0.143#-0.076#0.192#0.968,-0.376#-0.149#0.144#0.903,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.129#-0.128#0.039#0.983,-0.084#0.03#-0.149#0.985,-0.281#0.017#-0.086#0.956,-0.143#-0.076#0.192#0.968,-0.372#-0.132#0.151#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.133#-0.119#0.036#0.983,-0.084#0.03#-0.149#0.985,-0.281#0.017#-0.086#0.956,-0.139#-0.065#0.19#0.97,-0.372#-0.132#0.151#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.133#-0.119#0.036#0.983,-0.078#0.034#-0.146#0.986,-0.273#0.021#-0.092#0.957,-0.139#-0.065#0.19#0.97,-0.37#-0.117#0.156#0.908,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.134#-0.114#0.036#0.984,-0.078#0.034#-0.146#0.986,-0.273#0.021#-0.092#0.957,-0.137#-0.057#0.188#0.971,-0.37#-0.117#0.156#0.908,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.134#-0.114#0.036#0.984,-0.078#0.038#-0.147#0.985,-0.273#0.021#-0.097#0.957,-0.137#-0.057#0.188#0.971,-0.365#-0.118#0.158#0.91,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.136#-0.109#0.038#0.984,-0.079#0.056#-0.131#0.987,-0.273#0.042#-0.095#0.956,-0.137#-0.06#0.188#0.971,-0.365#-0.118#0.158#0.91,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.134#-0.11#0.041#0.984,-0.079#0.056#-0.131#0.987,-0.273#0.042#-0.095#0.956,-0.141#-0.073#0.186#0.97,-0.357#-0.135#0.146#0.913,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.134#-0.11#0.041#0.984,-0.081#0.091#-0.117#0.986,-0.273#0.084#-0.079#0.955,-0.141#-0.073#0.186#0.97,-0.357#-0.135#0.146#0.913,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.133#-0.112#0.045#0.984,-0.081#0.091#-0.117#0.986,-0.273#0.084#-0.079#0.955,-0.139#-0.078#0.177#0.971,-0.364#-0.145#0.136#0.91,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.133#-0.112#0.045#0.984,-0.085#0.101#-0.116#0.984,-0.292#0.092#-0.051#0.95,-0.139#-0.078#0.177#0.971,-0.364#-0.145#0.136#0.91,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.13#-0.114#0.049#0.984,-0.085#0.101#-0.116#0.984,-0.292#0.092#-0.051#0.95,-0.127#-0.077#0.168#0.975,-0.379#-0.137#0.131#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.13#-0.114#0.049#0.984,-0.087#0.085#-0.104#0.987,-0.318#0.043#-0.016#0.947,-0.127#-0.077#0.168#0.975,-0.379#-0.137#0.131#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.128#-0.111#0.052#0.984,-0.087#0.085#-0.104#0.987,-0.318#0.043#-0.016#0.947,-0.122#-0.072#0.168#0.976,-0.389#-0.107#0.135#0.905,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.128#-0.111#0.052#0.984,-0.086#0.068#-0.102#0.989,-0.31#0.031#-0.038#0.95,-0.122#-0.072#0.168#0.976,-0.389#-0.107#0.135#0.905,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.127#-0.108#0.056#0.984,-0.086#0.068#-0.102#0.989,-0.31#0.031#-0.038#0.95,-0.12#-0.073#0.169#0.976,-0.385#-0.096#0.156#0.905,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.127#-0.108#0.056#0.984,-0.083#0.067#-0.112#0.988,-0.298#0.024#-0.062#0.952,-0.12#-0.073#0.169#0.976,-0.385#-0.096#0.156#0.905,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.126#-0.105#0.058#0.985,-0.083#0.067#-0.112#0.988,-0.298#0.024#-0.062#0.952,-0.12#-0.079#0.169#0.975,-0.375#-0.101#0.165#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.126#-0.105#0.058#0.985,-0.081#0.071#-0.112#0.988,-0.292#0.029#-0.064#0.954,-0.12#-0.079#0.169#0.975,-0.375#-0.101#0.165#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.126#-0.104#0.061#0.985,-0.081#0.071#-0.112#0.988,-0.292#0.029#-0.064#0.954,-0.12#-0.082#0.172#0.974,-0.372#-0.117#0.158#0.907,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.126#-0.104#0.061#0.985,-0.082#0.084#-0.107#0.987,-0.287#0.06#-0.047#0.955,-0.12#-0.082#0.172#0.974,-0.372#-0.117#0.158#0.907,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.125#-0.105#0.063#0.985,-0.082#0.084#-0.107#0.987,-0.287#0.06#-0.047#0.955,-0.118#-0.083#0.17#0.975,-0.375#-0.14#0.155#0.903,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.125#-0.105#0.063#0.985,-0.08#0.088#-0.108#0.987,-0.302#0.09#-0.041#0.948,-0.118#-0.083#0.17#0.975,-0.375#-0.14#0.155#0.903,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.124#-0.104#0.065#0.985,-0.08#0.088#-0.108#0.987,-0.302#0.09#-0.041#0.948,-0.117#-0.079#0.168#0.976,-0.384#-0.131#0.15#0.902,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.124#-0.104#0.065#0.985,-0.082#0.08#-0.109#0.987,-0.32#0.067#-0.028#0.945,-0.117#-0.079#0.168#0.976,-0.38#-0.118#0.143#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.121#-0.104#0.066#0.985,-0.082#0.08#-0.109#0.987,-0.32#0.067#-0.028#0.945,-0.121#-0.081#0.163#0.976,-0.38#-0.118#0.143#0.906,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.121#-0.104#0.066#0.985,-0.092#0.074#-0.103#0.988,-0.317#0.032#-0.054#0.946,-0.121#-0.081#0.163#0.976,-0.373#-0.118#0.136#0.91,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.114#-0.106#0.066#0.986,-0.092#0.074#-0.103#0.988,-0.317#0.032#-0.054#0.946,-0.124#-0.082#0.157#0.976,-0.373#-0.118#0.136#0.91,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.114#-0.106#0.066#0.986,-0.089#0.078#-0.103#0.988,-0.306#0.036#-0.058#0.949,-0.124#-0.082#0.157#0.976,-0.368#-0.12#0.132#0.913,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.108#-0.106#0.063#0.986,-0.084#0.074#-0.106#0.988,-0.301#0.033#-0.061#0.951,-0.121#-0.084#0.151#0.977,-0.368#-0.12#0.132#0.913,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.107#-0.108#0.059#0.987,-0.084#0.074#-0.106#0.988,-0.301#0.033#-0.061#0.951,-0.119#-0.084#0.143#0.979,-0.363#-0.114#0.133#0.915,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.107#-0.108#0.059#0.987,-0.08#0.073#-0.106#0.988,-0.295#0.03#-0.071#0.952,-0.119#-0.084#0.143#0.979,-0.363#-0.114#0.133#0.915,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#-0.112#0.054#0.986,-0.08#0.073#-0.106#0.988,-0.295#0.03#-0.071#0.952,-0.116#-0.085#0.137#0.98,-0.354#-0.11#0.132#0.919,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#-0.112#0.054#0.986,-0.072#0.069#-0.108#0.989,-0.282#0.027#-0.078#0.956,-0.116#-0.085#0.137#0.98,-0.354#-0.11#0.132#0.919,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.115#-0.12#0.051#0.985,-0.072#0.069#-0.108#0.989,-0.282#0.027#-0.078#0.956,-0.112#-0.089#0.131#0.981,-0.347#-0.109#0.124#0.923,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.115#-0.12#0.051#0.985,-0.065#0.064#-0.11#0.99,-0.273#0.032#-0.081#0.958,-0.112#-0.089#0.131#0.981,-0.347#-0.109#0.124#0.923,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.117#-0.129#0.051#0.983,-0.065#0.064#-0.11#0.99,-0.273#0.032#-0.081#0.958,-0.106#-0.092#0.123#0.982,-0.344#-0.114#0.12#0.924,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.141#0.052#0.982,-0.058#0.06#-0.106#0.991,-0.255#0.035#-0.076#0.963,-0.105#-0.1#0.115#0.983,-0.34#-0.114#0.112#0.927,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.141#0.052#0.982,-0.05#0.054#-0.101#0.992,-0.237#0.032#-0.067#0.969,-0.105#-0.1#0.115#0.983,-0.34#-0.114#0.112#0.927,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.141#0.052#0.982,-0.05#0.054#-0.101#0.992,-0.237#0.032#-0.067#0.969,-0.103#-0.106#0.107#0.983,-0.337#-0.117#0.099#0.929,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.155#0.054#0.979,-0.042#0.041#-0.094#0.994,-0.228#0.017#-0.054#0.972,-0.103#-0.106#0.107#0.983,-0.337#-0.117#0.099#0.929,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.117#-0.171#0.057#0.977,-0.042#0.041#-0.094#0.994,-0.228#0.017#-0.054#0.972,-0.102#-0.1#0.099#0.985,-0.337#-0.12#0.091#0.929,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.117#-0.171#0.057#0.977,-0.036#0.021#-0.087#0.995,-0.222#-0.003#-0.059#0.973,-0.102#-0.1#0.099#0.985,-0.337#-0.12#0.091#0.929,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.113#-0.186#0.06#0.974,-0.036#0.021#-0.087#0.995,-0.222#-0.003#-0.059#0.973,-0.102#-0.109#0.096#0.984,-0.338#-0.125#0.09#0.928,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.113#-0.186#0.06#0.974,-0.034#-0.002#-0.082#0.996,-0.218#-0.026#-0.062#0.974,-0.102#-0.109#0.096#0.984,-0.338#-0.125#0.09#0.928,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#-0.198#0.063#0.972,-0.034#-0.002#-0.082#0.996,-0.218#-0.026#-0.062#0.974,-0.102#-0.124#0.096#0.982,-0.338#-0.141#0.088#0.926,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#-0.198#0.063#0.972,-0.037#-0.02#-0.081#0.996,-0.215#-0.043#-0.07#0.973,-0.102#-0.124#0.096#0.982,-0.341#-0.156#0.09#0.923,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.108#-0.206#0.069#0.97,-0.041#-0.029#-0.079#0.996,-0.211#-0.051#-0.078#0.973,-0.101#-0.135#0.1#0.981,-0.341#-0.156#0.09#0.923,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.104#-0.209#0.074#0.969,-0.041#-0.029#-0.079#0.996,-0.211#-0.051#-0.078#0.973,-0.099#-0.144#0.104#0.979,-0.346#-0.164#0.099#0.919,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.104#-0.209#0.074#0.969,-0.049#-0.036#-0.077#0.995,-0.212#-0.056#-0.081#0.972,-0.099#-0.144#0.104#0.979,-0.347#-0.169#0.108#0.916,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.103#-0.207#0.077#0.97,-0.049#-0.036#-0.077#0.995,-0.212#-0.056#-0.081#0.972,-0.096#-0.15#0.11#0.978,-0.347#-0.169#0.108#0.916,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.103#-0.207#0.077#0.97,-0.055#-0.034#-0.078#0.995,-0.223#-0.054#-0.074#0.971,-0.096#-0.15#0.11#0.978,-0.345#-0.173#0.116#0.915,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.104#-0.201#0.078#0.971,-0.064#-0.023#-0.081#0.994,-0.239#-0.038#-0.063#0.968,-0.093#-0.15#0.116#0.977,-0.345#-0.173#0.116#0.915,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.106#-0.193#0.077#0.972,-0.064#-0.023#-0.081#0.994,-0.239#-0.038#-0.063#0.968,-0.09#-0.146#0.119#0.978,-0.341#-0.166#0.123#0.917,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.106#-0.193#0.077#0.972,-0.074#-0.007#-0.081#0.994,-0.254#-0.016#-0.051#0.966,-0.09#-0.146#0.119#0.978,-0.341#-0.166#0.123#0.917,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.108#-0.183#0.076#0.974,-0.074#-0.007#-0.081#0.994,-0.254#-0.016#-0.051#0.966,-0.082#-0.141#0.121#0.979,-0.316#-0.17#0.14#0.923,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.108#-0.183#0.076#0.974,-0.087#0.008#-0.082#0.993,-0.268#0.004#-0.039#0.963,-0.082#-0.141#0.121#0.979,-0.316#-0.17#0.14#0.923,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.11#-0.167#0.073#0.977,-0.087#0.008#-0.082#0.993,-0.268#0.004#-0.039#0.963,-0.074#-0.132#0.123#0.981,-0.295#-0.163#0.142#0.931,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.11#-0.167#0.073#0.977,-0.098#0.027#-0.081#0.992,-0.28#0.021#-0.028#0.959,-0.074#-0.132#0.123#0.981,-0.295#-0.163#0.142#0.931,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.113#-0.149#0.07#0.98,-0.098#0.027#-0.081#0.992,-0.28#0.021#-0.028#0.959,-0.068#-0.116#0.122#0.983,-0.286#-0.148#0.145#0.936,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.113#-0.149#0.07#0.98,-0.105#0.051#-0.079#0.99,-0.286#0.043#-0.022#0.957,-0.068#-0.116#0.122#0.983,-0.286#-0.148#0.145#0.936,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.117#-0.128#0.067#0.983,-0.105#0.051#-0.079#0.99,-0.286#0.043#-0.022#0.957,-0.062#-0.1#0.121#0.986,-0.287#-0.129#0.15#0.937,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.117#-0.128#0.067#0.983,-0.106#0.077#-0.079#0.988,-0.286#0.07#-0.018#0.956,-0.062#-0.1#0.121#0.986,-0.287#-0.129#0.15#0.937,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.122#-0.107#0.065#0.985,-0.106#0.077#-0.079#0.988,-0.286#0.07#-0.018#0.956,-0.062#-0.086#0.121#0.987,-0.288#-0.11#0.154#0.939,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.122#-0.107#0.065#0.985,-0.106#0.102#-0.078#0.986,-0.282#0.095#-0.015#0.955,-0.062#-0.086#0.121#0.987,-0.288#-0.11#0.154#0.939,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.125#-0.085#0.063#0.986,-0.106#0.102#-0.078#0.986,-0.282#0.095#-0.015#0.955,-0.066#-0.076#0.122#0.987,-0.291#-0.096#0.156#0.939,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.125#-0.085#0.063#0.986,-0.104#0.125#-0.075#0.984,-0.276#0.118#-0.013#0.954,-0.066#-0.076#0.122#0.987,-0.291#-0.096#0.156#0.939,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.128#-0.066#0.062#0.988,-0.104#0.125#-0.075#0.984,-0.276#0.118#-0.013#0.954,-0.067#-0.063#0.123#0.988,-0.298#-0.081#0.16#0.937,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.128#-0.066#0.062#0.988,-0.101#0.147#-0.072#0.981,-0.27#0.138#-0.008#0.953,-0.067#-0.063#0.123#0.988,-0.305#-0.067#0.163#0.936,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.13#-0.048#0.062#0.988,-0.101#0.147#-0.072#0.981,-0.27#0.138#-0.008#0.953,-0.069#-0.048#0.125#0.989,-0.305#-0.067#0.163#0.936,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.13#-0.048#0.062#0.988,-0.097#0.166#-0.068#0.979,-0.264#0.156#-0.003#0.952,-0.069#-0.048#0.125#0.989,-0.31#-0.06#0.163#0.935,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.035#0.064#0.989,-0.097#0.166#-0.068#0.979,-0.264#0.156#-0.003#0.952,-0.075#-0.04#0.128#0.988,-0.31#-0.06#0.163#0.935,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.035#0.064#0.989,-0.091#0.181#-0.064#0.977,-0.259#0.172#0#0.951,-0.075#-0.04#0.128#0.988,-0.317#-0.056#0.16#0.933,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.133#-0.029#0.068#0.988,-0.085#0.19#-0.061#0.976,-0.254#0.178#0.004#0.951,-0.081#-0.038#0.131#0.987,-0.317#-0.056#0.16#0.933,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.133#-0.029#0.068#0.988,-0.085#0.19#-0.061#0.976,-0.254#0.178#0.004#0.951,-0.081#-0.038#0.131#0.987,-0.324#-0.057#0.156#0.931,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.136#-0.031#0.071#0.988,-0.085#0.19#-0.061#0.976,-0.254#0.178#0.004#0.951,-0.085#-0.039#0.132#0.987,-0.324#-0.057#0.156#0.931,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.14#-0.038#0.075#0.987,-0.079#0.192#-0.06#0.976,-0.249#0.183#0.006#0.951,-0.09#-0.043#0.131#0.986,-0.33#-0.06#0.15#0.93,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.14#-0.038#0.075#0.987,-0.073#0.189#-0.06#0.977,-0.244#0.183#0.009#0.952,-0.09#-0.043#0.131#0.986,-0.33#-0.06#0.15#0.93,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.144#-0.053#0.078#0.985,-0.073#0.189#-0.06#0.977,-0.244#0.183#0.009#0.952,-0.095#-0.048#0.127#0.986,-0.334#-0.068#0.141#0.93,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.144#-0.053#0.078#0.985,-0.064#0.182#-0.062#0.979,-0.236#0.174#0.004#0.956,-0.095#-0.048#0.127#0.986,-0.334#-0.068#0.141#0.93,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.148#-0.072#0.079#0.983,-0.064#0.182#-0.062#0.979,-0.236#0.174#0.004#0.956,-0.099#-0.055#0.121#0.986,-0.338#-0.075#0.127#0.929,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.148#-0.072#0.079#0.983,-0.054#0.168#-0.064#0.982,-0.223#0.164#-0.008#0.961,-0.099#-0.055#0.121#0.986,-0.338#-0.075#0.127#0.929,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.15#-0.096#0.081#0.981,-0.054#0.168#-0.064#0.982,-0.223#0.164#-0.008#0.961,-0.103#-0.071#0.117#0.985,-0.344#-0.089#0.115#0.928,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.15#-0.096#0.081#0.981,-0.043#0.146#-0.071#0.986,-0.212#0.15#-0.015#0.966,-0.103#-0.071#0.117#0.985,-0.344#-0.089#0.115#0.928,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.152#-0.121#0.083#0.977,-0.043#0.146#-0.071#0.986,-0.212#0.15#-0.015#0.966,-0.105#-0.094#0.111#0.984,-0.349#-0.116#0.103#0.924,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.152#-0.121#0.083#0.977,-0.033#0.122#-0.079#0.989,-0.216#0.128#-0.009#0.968,-0.105#-0.094#0.111#0.984,-0.349#-0.116#0.103#0.924,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.155#-0.148#0.085#0.973,-0.033#0.122#-0.079#0.989,-0.216#0.128#-0.009#0.968,-0.106#-0.118#0.105#0.982,-0.356#-0.144#0.093#0.919,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.155#-0.148#0.085#0.973,-0.023#0.102#-0.086#0.991,-0.23#0.113#-0.011#0.967,-0.106#-0.118#0.105#0.982,-0.356#-0.144#0.093#0.919,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.157#-0.176#0.086#0.968,-0.023#0.102#-0.086#0.991,-0.23#0.113#-0.011#0.967,-0.109#-0.142#0.1#0.979,-0.368#-0.164#0.081#0.912,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.157#-0.176#0.086#0.968,-0.016#0.079#-0.089#0.993,-0.247#0.094#-0.009#0.964,-0.109#-0.142#0.1#0.979,-0.368#-0.164#0.081#0.912,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.159#-0.203#0.088#0.962,-0.016#0.079#-0.089#0.993,-0.247#0.094#-0.009#0.964,-0.115#-0.172#0.097#0.974,-0.385#-0.188#0.071#0.901,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.159#-0.203#0.088#0.962,-0.013#0.052#-0.089#0.995,-0.269#0.064#-0.01#0.961,-0.115#-0.172#0.097#0.974,-0.385#-0.188#0.071#0.901,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.162#-0.227#0.091#0.956,-0.013#0.052#-0.089#0.995,-0.269#0.064#-0.01#0.961,-0.121#-0.207#0.096#0.966,-0.405#-0.222#0.064#0.885,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.162#-0.227#0.091#0.956,-0.015#0.023#-0.089#0.996,-0.293#0.027#-0.013#0.956,-0.121#-0.207#0.096#0.966,-0.429#-0.255#0.053#0.865,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.163#-0.249#0.095#0.95,-0.015#0.023#-0.089#0.996,-0.293#0.027#-0.013#0.956,-0.127#-0.245#0.099#0.956,-0.429#-0.255#0.053#0.865,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.163#-0.249#0.095#0.95,-0.017#-0.002#-0.087#0.996,-0.319#-0.006#-0.022#0.948,-0.127#-0.245#0.099#0.956,-0.457#-0.286#0.041#0.842,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.166#-0.267#0.102#0.944,-0.017#-0.002#-0.087#0.996,-0.319#-0.006#-0.022#0.948,-0.133#-0.284#0.104#0.944,-0.457#-0.286#0.041#0.842,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.166#-0.267#0.102#0.944,-0.017#-0.025#-0.087#0.996,-0.349#-0.024#-0.032#0.936,-0.133#-0.284#0.104#0.944,-0.485#-0.315#0.028#0.815,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.17#-0.282#0.112#0.938,-0.017#-0.047#-0.086#0.995,-0.375#-0.045#-0.042#0.925,-0.141#-0.323#0.109#0.929,-0.485#-0.315#0.028#0.815,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.17#-0.282#0.112#0.938,-0.017#-0.047#-0.086#0.995,-0.375#-0.045#-0.042#0.925,-0.15#-0.358#0.115#0.915,-0.509#-0.345#0.013#0.789,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.172#-0.297#0.121#0.931,-0.014#-0.067#-0.083#0.994,-0.393#-0.075#-0.052#0.915,-0.15#-0.358#0.115#0.915,-0.509#-0.345#0.013#0.789,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.176#-0.31#0.129#0.925,-0.014#-0.067#-0.083#0.994,-0.393#-0.075#-0.052#0.915,-0.16#-0.39#0.119#0.899,-0.527#-0.369#-0.008#0.765,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.176#-0.31#0.129#0.925,-0.014#-0.067#-0.083#0.994,-0.393#-0.075#-0.052#0.915,-0.16#-0.39#0.119#0.899,-0.527#-0.369#-0.008#0.765,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.181#-0.323#0.138#0.919,-0.012#-0.089#-0.082#0.993,-0.409#-0.106#-0.066#0.904,-0.171#-0.423#0.123#0.881,-0.543#-0.39#-0.028#0.743,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.181#-0.323#0.138#0.919,-0.011#-0.108#-0.081#0.991,-0.424#-0.129#-0.092#0.892,-0.171#-0.423#0.123#0.881,-0.543#-0.39#-0.028#0.743,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.188#-0.336#0.145#0.912,-0.011#-0.108#-0.081#0.991,-0.424#-0.129#-0.092#0.892,-0.182#-0.457#0.127#0.861,-0.553#-0.418#-0.041#0.72,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
