chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
-0.045#-0.624#0.042#-0.779,0.441#-0.8#-0.367#-0.179,0.424#-0.718#-0.448#-0.321,0.299#-0.159#-0.536#-0.774,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.447#-0.8#-0.34#-0.211,0.424#-0.718#-0.448#-0.321,0.299#-0.159#-0.536#-0.774,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.447#-0.8#-0.34#-0.211,0.424#-0.718#-0.448#-0.321,0.327#-0.13#-0.533#-0.769,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.457#-0.796#-0.315#-0.242,0.424#-0.718#-0.448#-0.321,0.327#-0.13#-0.533#-0.769,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.457#-0.796#-0.315#-0.242,0.424#-0.718#-0.448#-0.321,0.327#-0.13#-0.533#-0.769,0.572#-0.155#-0.465#-0.658,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.065#-0.549#0.01#-0.833,0.457#-0.796#-0.315#-0.242,0.424#-0.718#-0.448#-0.321,0.327#-0.13#-0.533#-0.769,0.572#-0.155#-0.465#-0.658,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.065#-0.549#0.01#-0.833,0.457#-0.796#-0.315#-0.242,0.487#-0.69#-0.378#-0.378,0.327#-0.13#-0.533#-0.769,0.572#-0.155#-0.465#-0.658,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.065#-0.549#0.01#-0.833,0.457#-0.796#-0.315#-0.242,0.487#-0.69#-0.378#-0.378,0.413#-0.041#-0.511#-0.753,0.572#-0.155#-0.465#-0.658,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.065#-0.549#0.01#-0.833,0.488#-0.769#-0.24#-0.335,0.487#-0.69#-0.378#-0.378,0.413#-0.041#-0.511#-0.753,0.572#-0.155#-0.465#-0.658,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#-0.431#-0.025#-0.9,0.488#-0.769#-0.24#-0.335,0.487#-0.69#-0.378#-0.378,0.413#-0.041#-0.511#-0.753,0.67#-0.064#-0.382#-0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#-0.431#-0.025#-0.9,0.488#-0.769#-0.24#-0.335,0.554#-0.632#-0.291#-0.457,0.413#-0.041#-0.511#-0.753,0.67#-0.064#-0.382#-0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#-0.431#-0.025#-0.9,0.488#-0.769#-0.24#-0.335,0.554#-0.632#-0.291#-0.457,0.413#-0.041#-0.511#-0.753,0.67#-0.064#-0.382#-0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#-0.431#-0.025#-0.9,0.488#-0.769#-0.24#-0.335,0.554#-0.632#-0.291#-0.457,0.497#0.091#-0.453#-0.734,0.67#-0.064#-0.382#-0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.061#-0.431#-0.025#-0.9,0.524#-0.699#-0.133#-0.468,0.554#-0.632#-0.291#-0.457,0.497#0.091#-0.453#-0.734,0.67#-0.064#-0.382#-0.633,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#-0.283#-0.043#-0.957,0.524#-0.699#-0.133#-0.468,0.554#-0.632#-0.291#-0.457,0.497#0.091#-0.453#-0.734,0.742#0.074#-0.252#-0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#-0.283#-0.043#-0.957,0.524#-0.699#-0.133#-0.468,0.6#-0.562#-0.183#-0.539,0.497#0.091#-0.453#-0.734,0.742#0.074#-0.252#-0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#-0.283#-0.043#-0.957,0.524#-0.699#-0.133#-0.468,0.6#-0.562#-0.183#-0.539,0.497#0.091#-0.453#-0.734,0.742#0.074#-0.252#-0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#-0.283#-0.043#-0.957,0.524#-0.699#-0.133#-0.468,0.6#-0.562#-0.183#-0.539,0.558#0.225#-0.363#-0.712,0.742#0.074#-0.252#-0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.051#-0.283#-0.043#-0.957,0.558#-0.6#-0.03#-0.573,0.6#-0.562#-0.183#-0.539,0.558#0.225#-0.363#-0.712,0.742#0.074#-0.252#-0.617,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.147#-0.037#-0.987,0.558#-0.6#-0.03#-0.573,0.6#-0.562#-0.183#-0.539,0.558#0.225#-0.363#-0.712,0.764#0.189#-0.134#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.147#-0.037#-0.987,0.558#-0.6#-0.03#-0.573,0.636#-0.45#-0.119#-0.615,0.558#0.225#-0.363#-0.712,0.764#0.189#-0.134#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.147#-0.037#-0.987,0.558#-0.6#-0.03#-0.573,0.636#-0.45#-0.119#-0.615,0.575#0.331#-0.286#-0.691,0.764#0.189#-0.134#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.147#-0.037#-0.987,0.586#-0.51#0.02#-0.63,0.636#-0.45#-0.119#-0.615,0.575#0.331#-0.286#-0.691,0.764#0.189#-0.134#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.147#-0.037#-0.987,0.586#-0.51#0.02#-0.63,0.636#-0.45#-0.119#-0.615,0.575#0.331#-0.286#-0.691,0.764#0.189#-0.134#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.039#-0.068#-0.026#-0.997,0.586#-0.51#0.02#-0.63,0.636#-0.45#-0.119#-0.615,0.575#0.331#-0.286#-0.691,0.747#0.283#-0.085#-0.595,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.039#-0.068#-0.026#-0.997,0.586#-0.51#0.02#-0.63,0.662#-0.357#-0.109#-0.65,0.575#0.331#-0.286#-0.691,0.747#0.283#-0.085#-0.595,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.039#-0.068#-0.026#-0.997,0.586#-0.51#0.02#-0.63,0.662#-0.357#-0.109#-0.65,0.564#0.379#-0.25#-0.69,0.747#0.283#-0.085#-0.595,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.039#-0.068#-0.026#-0.997,0.607#-0.464#0.039#-0.644,0.662#-0.357#-0.109#-0.65,0.564#0.379#-0.25#-0.69,0.747#0.283#-0.085#-0.595,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.043#-0.014#-0.998,0.607#-0.464#0.039#-0.644,0.662#-0.357#-0.109#-0.65,0.564#0.379#-0.25#-0.69,0.721#0.338#-0.079#-0.6,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.043#-0.014#-0.998,0.607#-0.464#0.039#-0.644,0.671#-0.31#-0.121#-0.662,0.564#0.379#-0.25#-0.69,0.721#0.338#-0.079#-0.6,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.043#-0.014#-0.998,0.607#-0.464#0.039#-0.644,0.671#-0.31#-0.121#-0.662,0.553#0.392#-0.229#-0.698,0.721#0.338#-0.079#-0.6,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.043#-0.014#-0.998,0.614#-0.453#0.031#-0.645,0.671#-0.31#-0.121#-0.662,0.553#0.392#-0.229#-0.698,0.721#0.338#-0.079#-0.6,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#-0.04#-0.009#-0.998,0.614#-0.453#0.031#-0.645,0.671#-0.31#-0.121#-0.662,0.553#0.392#-0.229#-0.698,0.703#0.357#-0.087#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#-0.04#-0.009#-0.998,0.614#-0.453#0.031#-0.645,0.671#-0.289#-0.136#-0.669,0.553#0.392#-0.229#-0.698,0.703#0.357#-0.087#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#-0.04#-0.009#-0.998,0.614#-0.453#0.031#-0.645,0.671#-0.289#-0.136#-0.669,0.553#0.392#-0.229#-0.698,0.703#0.357#-0.087#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#-0.04#-0.009#-0.998,0.614#-0.453#0.031#-0.645,0.671#-0.289#-0.136#-0.669,0.554#0.39#-0.225#-0.701,0.703#0.357#-0.087#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.047#-0.04#-0.009#-0.998,0.614#-0.457#0.026#-0.642,0.671#-0.289#-0.136#-0.669,0.554#0.39#-0.225#-0.701,0.703#0.357#-0.087#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.041#-0.007#-0.998,0.614#-0.457#0.026#-0.642,0.671#-0.289#-0.136#-0.669,0.554#0.39#-0.225#-0.701,0.702#0.357#-0.09#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.041#-0.007#-0.998,0.614#-0.457#0.026#-0.642,0.671#-0.29#-0.135#-0.669,0.554#0.39#-0.225#-0.701,0.702#0.357#-0.09#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.041#-0.007#-0.998,0.614#-0.457#0.026#-0.642,0.671#-0.29#-0.135#-0.669,0.555#0.386#-0.225#-0.702,0.702#0.357#-0.09#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.044#-0.041#-0.007#-0.998,0.616#-0.46#0.027#-0.638,0.671#-0.29#-0.135#-0.669,0.555#0.386#-0.225#-0.702,0.702#0.357#-0.09#-0.61,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.041#-0.008#-0.998,0.616#-0.46#0.027#-0.638,0.671#-0.29#-0.135#-0.669,0.555#0.386#-0.225#-0.702,0.705#0.353#-0.089#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.041#-0.008#-0.998,0.616#-0.46#0.027#-0.638,0.671#-0.29#-0.135#-0.669,0.555#0.386#-0.225#-0.702,0.705#0.353#-0.089#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.041#-0.008#-0.998,0.616#-0.46#0.027#-0.638,0.67#-0.293#-0.128#-0.67,0.555#0.386#-0.225#-0.702,0.705#0.353#-0.089#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.041#-0.008#-0.998,0.616#-0.46#0.027#-0.638,0.67#-0.293#-0.128#-0.67,0.56#0.385#-0.227#-0.698,0.705#0.353#-0.089#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.041#-0.008#-0.998,0.615#-0.462#0.027#-0.639,0.67#-0.293#-0.128#-0.67,0.56#0.385#-0.227#-0.698,0.705#0.353#-0.089#-0.609,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.036#-0.008#-0.999,0.615#-0.462#0.027#-0.639,0.67#-0.293#-0.128#-0.67,0.56#0.385#-0.227#-0.698,0.709#0.351#-0.081#-0.606,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.036#-0.008#-0.999,0.615#-0.462#0.027#-0.639,0.67#-0.293#-0.118#-0.672,0.56#0.385#-0.227#-0.698,0.709#0.351#-0.081#-0.606,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.036#-0.008#-0.999,0.615#-0.462#0.027#-0.639,0.67#-0.293#-0.118#-0.672,0.562#0.387#-0.224#-0.696,0.709#0.351#-0.081#-0.606,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.036#-0.008#-0.999,0.615#-0.46#0.031#-0.64,0.67#-0.293#-0.118#-0.672,0.562#0.387#-0.224#-0.696,0.709#0.351#-0.081#-0.606,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.036#-0.008#-0.999,0.615#-0.46#0.031#-0.64,0.67#-0.293#-0.118#-0.672,0.562#0.387#-0.224#-0.696,0.711#0.352#-0.074#-0.604,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.032#-0.007#-0.999,0.615#-0.46#0.031#-0.64,0.67#-0.293#-0.118#-0.672,0.562#0.387#-0.224#-0.696,0.711#0.352#-0.074#-0.604,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.032#-0.007#-0.999,0.615#-0.46#0.031#-0.64,0.67#-0.289#-0.111#-0.674,0.562#0.387#-0.224#-0.696,0.711#0.352#-0.074#-0.604,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.032#-0.007#-0.999,0.615#-0.46#0.031#-0.64,0.67#-0.289#-0.111#-0.674,0.563#0.389#-0.223#-0.694,0.711#0.352#-0.074#-0.604,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.032#-0.007#-0.999,0.617#-0.456#0.032#-0.641,0.67#-0.289#-0.111#-0.674,0.563#0.389#-0.223#-0.694,0.711#0.352#-0.074#-0.604,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.032#-0.007#-0.999,0.617#-0.456#0.032#-0.641,0.67#-0.289#-0.111#-0.674,0.563#0.389#-0.223#-0.694,0.711#0.355#-0.07#-0.603,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.029#-0.006#-0.999,0.617#-0.456#0.032#-0.641,0.67#-0.289#-0.111#-0.674,0.563#0.389#-0.223#-0.694,0.711#0.355#-0.07#-0.603,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.029#-0.006#-0.999,0.617#-0.456#0.032#-0.641,0.671#-0.285#-0.108#-0.676,0.563#0.389#-0.223#-0.694,0.711#0.355#-0.07#-0.603,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.029#-0.006#-0.999,0.617#-0.456#0.032#-0.641,0.671#-0.285#-0.108#-0.676,0.563#0.39#-0.221#-0.694,0.711#0.355#-0.07#-0.603,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.029#-0.006#-0.999,0.618#-0.455#0.034#-0.64,0.671#-0.285#-0.108#-0.676,0.563#0.39#-0.221#-0.694,0.711#0.355#-0.07#-0.603,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.027#-0.005#-0.999,0.618#-0.455#0.034#-0.64,0.671#-0.285#-0.108#-0.676,0.563#0.39#-0.221#-0.694,0.711#0.357#-0.069#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.027#-0.005#-0.999,0.618#-0.455#0.034#-0.64,0.671#-0.282#-0.105#-0.677,0.563#0.39#-0.221#-0.694,0.711#0.357#-0.069#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.027#-0.005#-0.999,0.618#-0.455#0.034#-0.64,0.671#-0.282#-0.105#-0.677,0.563#0.39#-0.221#-0.694,0.711#0.357#-0.069#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.027#-0.005#-0.999,0.618#-0.454#0.034#-0.641,0.671#-0.282#-0.105#-0.677,0.562#0.391#-0.223#-0.694,0.711#0.357#-0.069#-0.602,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.037#-0.027#-0.005#-0.999,0.618#-0.454#0.034#-0.641,0.671#-0.282#-0.105#-0.677,0.562#0.391#-0.223#-0.694,0.711#0.358#-0.066#-0.601,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.026#-0.008#-0.999,0.618#-0.454#0.034#-0.641,0.671#-0.282#-0.105#-0.677,0.562#0.391#-0.223#-0.694,0.711#0.358#-0.066#-0.601,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.026#-0.008#-0.999,0.618#-0.454#0.034#-0.641,0.672#-0.281#-0.102#-0.678,0.562#0.391#-0.223#-0.694,0.711#0.358#-0.066#-0.601,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.026#-0.008#-0.999,0.618#-0.454#0.034#-0.641,0.672#-0.281#-0.102#-0.678,0.561#0.393#-0.223#-0.693,0.711#0.358#-0.066#-0.601,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.026#-0.008#-0.999,0.619#-0.452#0.036#-0.641,0.672#-0.281#-0.102#-0.678,0.561#0.393#-0.223#-0.693,0.711#0.358#-0.066#-0.601,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.038#-0.026#-0.008#-0.999,0.619#-0.452#0.036#-0.641,0.672#-0.281#-0.102#-0.678,0.561#0.393#-0.223#-0.693,0.713#0.36#-0.062#-0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.024#-0.008#-0.999,0.619#-0.452#0.036#-0.641,0.672#-0.281#-0.102#-0.678,0.561#0.393#-0.223#-0.693,0.713#0.36#-0.062#-0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.024#-0.008#-0.999,0.619#-0.452#0.036#-0.641,0.672#-0.279#-0.101#-0.678,0.561#0.393#-0.223#-0.693,0.713#0.36#-0.062#-0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.024#-0.008#-0.999,0.619#-0.452#0.036#-0.641,0.672#-0.279#-0.101#-0.678,0.559#0.394#-0.226#-0.694,0.713#0.36#-0.062#-0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.024#-0.008#-0.999,0.62#-0.449#0.042#-0.643,0.672#-0.279#-0.101#-0.678,0.559#0.394#-0.226#-0.694,0.713#0.36#-0.062#-0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.041#-0.021#-0.01#-0.999,0.62#-0.449#0.042#-0.643,0.672#-0.279#-0.101#-0.678,0.559#0.394#-0.226#-0.694,0.715#0.365#-0.056#-0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.041#-0.021#-0.01#-0.999,0.62#-0.449#0.042#-0.643,0.673#-0.28#-0.098#-0.677,0.559#0.394#-0.226#-0.694,0.715#0.365#-0.056#-0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.041#-0.021#-0.01#-0.999,0.62#-0.449#0.042#-0.643,0.673#-0.28#-0.098#-0.677,0.559#0.394#-0.226#-0.694,0.715#0.365#-0.056#-0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.041#-0.021#-0.01#-0.999,0.62#-0.442#0.051#-0.646,0.673#-0.28#-0.098#-0.677,0.551#0.397#-0.234#-0.696,0.715#0.365#-0.056#-0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.041#-0.021#-0.01#-0.999,0.62#-0.442#0.051#-0.646,0.673#-0.28#-0.098#-0.677,0.551#0.397#-0.234#-0.696,0.715#0.365#-0.056#-0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.013#-0.016#-0.999,0.62#-0.442#0.051#-0.646,0.673#-0.28#-0.098#-0.677,0.551#0.397#-0.234#-0.696,0.717#0.388#-0.045#-0.578,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.013#-0.016#-0.999,0.62#-0.442#0.051#-0.646,0.677#-0.29#-0.105#-0.668,0.551#0.397#-0.234#-0.696,0.717#0.388#-0.045#-0.578,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.013#-0.016#-0.999,0.62#-0.442#0.051#-0.646,0.677#-0.29#-0.105#-0.668,0.551#0.397#-0.234#-0.696,0.717#0.388#-0.045#-0.578,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.013#-0.016#-0.999,0.62#-0.442#0.051#-0.646,0.677#-0.29#-0.105#-0.668,0.537#0.395#-0.251#-0.702,0.717#0.388#-0.045#-0.578,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.606#-0.426#0.079#-0.667,0.677#-0.29#-0.105#-0.668,0.537#0.395#-0.251#-0.702,0.718#0.424#-0.044#-0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.606#-0.426#0.079#-0.667,0.677#-0.29#-0.105#-0.668,0.537#0.395#-0.251#-0.702,0.718#0.424#-0.044#-0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.606#-0.426#0.079#-0.667,0.678#-0.295#-0.147#-0.657,0.537#0.395#-0.251#-0.702,0.718#0.424#-0.044#-0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.606#-0.426#0.079#-0.667,0.678#-0.295#-0.147#-0.657,0.524#0.384#-0.265#-0.713,0.718#0.424#-0.044#-0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.573#-0.375#0.105#-0.721,0.678#-0.295#-0.147#-0.657,0.524#0.384#-0.265#-0.713,0.718#0.424#-0.044#-0.551,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.573#-0.375#0.105#-0.721,0.678#-0.295#-0.147#-0.657,0.524#0.384#-0.265#-0.713,0.712#0.464#-0.061#-0.524,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.553#-0.351#0.117#-0.746,0.678#-0.295#-0.147#-0.657,0.524#0.384#-0.265#-0.713,0.712#0.464#-0.061#-0.524,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.046#-0.009#-0.026#-0.999,0.553#-0.351#0.117#-0.746,0.678#-0.295#-0.147#-0.657,0.524#0.384#-0.265#-0.713,0.712#0.464#-0.061#-0.524,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.014#-0.037#-0.997,0.553#-0.351#0.117#-0.746,0.678#-0.295#-0.147#-0.657,0.524#0.384#-0.265#-0.713,0.717#0.466#-0.065#-0.514,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.014#-0.037#-0.997,0.553#-0.351#0.117#-0.746,0.663#-0.315#-0.135#-0.666,0.524#0.384#-0.265#-0.713,0.717#0.466#-0.065#-0.514,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.014#-0.037#-0.997,0.553#-0.351#0.117#-0.746,0.663#-0.315#-0.135#-0.666,0.517#0.377#-0.269#-0.72,0.717#0.466#-0.065#-0.514,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.063#0.014#-0.037#-0.997,0.491#-0.299#0.146#-0.805,0.663#-0.315#-0.135#-0.666,0.517#0.377#-0.269#-0.72,0.717#0.466#-0.065#-0.514,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.491#-0.299#0.146#-0.805,0.663#-0.315#-0.135#-0.666,0.517#0.377#-0.269#-0.72,0.734#0.447#-0.062#-0.508,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.491#-0.299#0.146#-0.805,0.583#-0.301#-0.156#-0.738,0.517#0.377#-0.269#-0.72,0.734#0.447#-0.062#-0.508,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.491#-0.299#0.146#-0.805,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.734#0.447#-0.062#-0.508,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.491#-0.299#0.146#-0.805,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.734#0.447#-0.062#-0.508,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.42#-0.256#0.176#-0.853,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.734#0.447#-0.062#-0.508,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.42#-0.256#0.176#-0.853,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.74#0.44#-0.065#-0.504,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.42#-0.256#0.176#-0.853,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.74#0.44#-0.065#-0.504,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.42#-0.256#0.176#-0.853,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.74#0.44#-0.065#-0.504,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.079#0.035#-0.035#-0.996,0.42#-0.256#0.176#-0.853,0.583#-0.301#-0.156#-0.738,0.516#0.361#-0.259#-0.732,0.74#0.44#-0.065#-0.504,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
